Período,n_cons_csp_gripe_alentejo,n_cons_csp_gripe_algarve,n_cons_csp_gripe_centro,n_cons_csp_gripe_lisboa,n_cons_csp_gripe_norte,n_cons_csp_p_alentejo,n_cons_csp_p_algarve,n_cons_csp_p_centro,n_cons_csp_p_lisboa,n_cons_csp_p_norte,n_cons_csp_np_alentejo,n_cons_csp_np_algarve,n_cons_csp_np_centro,n_cons_csp_np_lisboa,n_cons_csp_np_norte,n_cons_csp_gripe_alentejo,n_cons_csp_gripe_algarve,n_cons_csp_gripe_centro,n_cons_csp_gripe_lisboa,n_cons_csp_gripe_norte
2018-07-25,0.0,2.0,7.0,6.0,15.0,2673.0,2288.0,8415.0,16543.0,22264.0,3664.0,2089.0,10862.0,11143.0,23341.0,0.0,2.0,7.0,6.0,15.0
2018-07-26,1.0,5.0,8.0,11.0,11.0,2960.0,2237.0,9334.0,15629.0,22473.0,3516.0,1995.0,11345.0,10053.0,22580.0,1.0,5.0,8.0,11.0,11.0
2018-07-27,1.0,0.0,4.0,16.0,8.0,2512.0,1954.0,6550.0,13079.0,17776.0,2806.0,1790.0,9652.0,9731.0,19884.0,1.0,0.0,4.0,16.0,8.0
2018-07-28,1.0,4.0,3.0,4.0,4.0,83.0,55.0,94.0,18.0,103.0,804.0,339.0,1995.0,1685.0,2438.0,1.0,4.0,3.0,4.0,4.0
2018-07-29,3.0,0.0,7.0,2.0,11.0,63.0,62.0,0.0,0.0,0.0,761.0,197.0,1755.0,1167.0,2103.0,3.0,0.0,7.0,2.0,11.0
2018-07-30,3.0,1.0,11.0,9.0,13.0,2766.0,2426.0,9274.0,17377.0,24025.0,4124.0,2387.0,13261.0,13474.0,29211.0,3.0,1.0,11.0,9.0,13.0
2018-07-31,2.0,3.0,6.0,6.0,14.0,3310.0,2423.0,9216.0,16869.0,23856.0,3917.0,2131.0,11553.0,12089.0,26110.0,2.0,3.0,6.0,6.0,14.0
2018-08-01,0.0,1.0,7.0,4.0,12.0,2909.0,2105.0,8575.0,15517.0,21333.0,3685.0,1925.0,11384.0,11103.0,23266.0,0.0,1.0,7.0,4.0,12.0
2018-08-02,0.0,3.0,6.0,4.0,7.0,2848.0,2113.0,8641.0,15579.0,20883.0,3088.0,1821.0,10346.0,10009.0,20753.0,0.0,3.0,6.0,4.0,7.0
2018-08-03,4.0,1.0,3.0,6.0,6.0,2101.0,1671.0,5827.0,12304.0,16647.0,2617.0,1730.0,8150.0,8797.0,17786.0,4.0,1.0,3.0,6.0,6.0
2018-08-04,1.0,2.0,2.0,1.0,5.0,68.0,2.0,136.0,21.0,108.0,788.0,350.0,2140.0,1637.0,2457.0,1.0,2.0,2.0,1.0,5.0
2018-08-05,0.0,0.0,1.0,0.0,1.0,23.0,6.0,9.0,0.0,0.0,757.0,282.0,1891.0,1064.0,2292.0,0.0,0.0,1.0,0.0,1.0
2018-08-06,3.0,1.0,5.0,5.0,6.0,2775.0,2016.0,8591.0,16078.0,22979.0,3848.0,2164.0,13373.0,12229.0,27494.0,3.0,1.0,5.0,5.0,6.0
2018-08-07,2.0,0.0,6.0,6.0,14.0,3127.0,2106.0,8703.0,16048.0,22710.0,3985.0,2067.0,11836.0,11716.0,25419.0,2.0,0.0,6.0,6.0,14.0
2018-08-08,1.0,2.0,7.0,5.0,10.0,2804.0,2071.0,8489.0,15719.0,21817.0,3550.0,1883.0,11448.0,11099.0,23851.0,1.0,2.0,7.0,5.0,10.0
2018-08-09,1.0,4.0,1.0,5.0,12.0,2942.0,2079.0,8310.0,15757.0,21082.0,3717.0,1927.0,10980.0,10997.0,22369.0,1.0,4.0,1.0,5.0,12.0
2018-08-10,1.0,1.0,8.0,5.0,12.0,2458.0,1778.0,6210.0,12882.0,16786.0,3093.0,1730.0,10020.0,9626.0,19683.0,1.0,1.0,8.0,5.0,12.0
2018-08-11,0.0,1.0,2.0,3.0,7.0,77.0,8.0,112.0,26.0,136.0,777.0,368.0,2176.0,1806.0,2617.0,0.0,1.0,2.0,3.0,7.0
2018-08-12,2.0,0.0,1.0,4.0,6.0,47.0,20.0,0.0,0.0,0.0,673.0,292.0,1845.0,1200.0,2298.0,2.0,0.0,1.0,4.0,6.0
2018-08-13,5.0,3.0,7.0,5.0,8.0,2873.0,1947.0,7654.0,15593.0,20952.0,4241.0,2297.0,12429.0,13022.0,27698.0,5.0,3.0,7.0,5.0,8.0
2018-08-14,1.0,2.0,0.0,2.0,6.0,2952.0,1957.0,7708.0,14542.0,19898.0,3850.0,1974.0,11344.0,10643.0,22985.0,1.0,2.0,0.0,2.0,6.0
2018-08-15,2.0,1.0,2.0,1.0,4.0,62.0,8.0,0.0,0.0,0.0,788.0,335.0,1759.0,1035.0,2059.0,2.0,1.0,2.0,1.0,4.0
2018-08-16,5.0,2.0,6.0,5.0,12.0,2445.0,1840.0,7148.0,13729.0,18886.0,3647.0,2066.0,11638.0,11226.0,24478.0,5.0,2.0,6.0,5.0,12.0
2018-08-17,1.0,3.0,6.0,7.0,16.0,2099.0,1537.0,5503.0,11226.0,15221.0,3150.0,1798.0,9718.0,8995.0,20003.0,1.0,3.0,6.0,7.0,16.0
2018-08-18,3.0,0.0,2.0,3.0,3.0,57.0,76.0,119.0,12.0,104.0,805.0,287.0,2169.0,1723.0,2410.0,3.0,0.0,2.0,3.0,3.0
2018-08-19,1.0,0.0,3.0,1.0,9.0,62.0,44.0,0.0,0.0,0.0,657.0,233.0,1824.0,1131.0,2046.0,1.0,0.0,3.0,1.0,9.0
2018-08-20,5.0,1.0,8.0,11.0,7.0,3149.0,2130.0,8697.0,15777.0,21748.0,4374.0,2265.0,13378.0,12589.0,27647.0,5.0,1.0,8.0,11.0,7.0
2018-08-21,2.0,2.0,1.0,5.0,20.0,3452.0,2332.0,8705.0,15638.0,21737.0,4165.0,2191.0,11566.0,11668.0,25078.0,2.0,2.0,1.0,5.0,20.0
2018-08-22,2.0,1.0,9.0,8.0,9.0,3395.0,2173.0,8492.0,14981.0,20442.0,3957.0,2051.0,11469.0,10916.0,23065.0,2.0,1.0,9.0,8.0,9.0
2018-08-23,0.0,0.0,12.0,7.0,10.0,3144.0,2180.0,8413.0,15010.0,20113.0,3625.0,2187.0,11083.0,10412.0,22200.0,0.0,0.0,12.0,7.0,10.0
2018-08-24,4.0,4.0,11.0,11.0,17.0,2626.0,1895.0,6356.0,12125.0,15769.0,2958.0,1835.0,9507.0,9560.0,19262.0,4.0,4.0,11.0,11.0,17.0
2018-08-25,1.0,0.0,7.0,5.0,2.0,73.0,69.0,121.0,26.0,96.0,894.0,339.0,1960.0,1721.0,2372.0,1.0,0.0,7.0,5.0,2.0
2018-08-26,2.0,0.0,3.0,5.0,3.0,76.0,74.0,0.0,0.0,0.0,670.0,264.0,1766.0,1164.0,2058.0,2.0,0.0,3.0,5.0,3.0
2018-08-27,5.0,5.0,9.0,14.0,10.0,3292.0,2299.0,8796.0,16256.0,21933.0,4016.0,2488.0,13147.0,13207.0,28915.0,5.0,5.0,9.0,14.0,10.0
2018-08-28,1.0,4.0,7.0,9.0,15.0,3327.0,2374.0,8800.0,16227.0,22305.0,3825.0,2131.0,12190.0,11649.0,26103.0,1.0,4.0,7.0,9.0,15.0
2018-08-29,2.0,1.0,5.0,11.0,6.0,3253.0,2047.0,8247.0,15385.0,20898.0,3860.0,2034.0,11297.0,10674.0,23440.0,2.0,1.0,5.0,11.0,6.0
2018-08-30,2.0,2.0,8.0,9.0,11.0,2945.0,2111.0,8427.0,15676.0,20378.0,3409.0,2109.0,10852.0,10116.0,21945.0,2.0,2.0,8.0,9.0,11.0
2018-08-31,3.0,4.0,9.0,7.0,17.0,2420.0,1795.0,6300.0,12545.0,16591.0,2821.0,1675.0,9574.0,9149.0,19176.0,3.0,4.0,9.0,7.0,17.0
2018-09-01,1.0,0.0,4.0,9.0,8.0,39.0,28.0,106.0,15.0,119.0,794.0,295.0,1934.0,1720.0,2142.0,1.0,0.0,4.0,9.0,8.0
2018-09-02,0.0,2.0,1.0,6.0,2.0,19.0,2.0,0.0,0.0,0.0,691.0,267.0,1540.0,1141.0,1812.0,0.0,2.0,1.0,6.0,2.0
2018-09-03,3.0,2.0,11.0,11.0,16.0,3201.0,2153.0,8875.0,16642.0,23003.0,4157.0,2075.0,13996.0,13461.0,30357.0,3.0,2.0,11.0,11.0,16.0
2018-09-04,1.0,2.0,12.0,7.0,19.0,3476.0,2274.0,9290.0,16663.0,23667.0,4029.0,2229.0,12180.0,12605.0,27706.0,1.0,2.0,12.0,7.0,19.0
2018-09-05,4.0,4.0,14.0,7.0,17.0,2988.0,2114.0,8515.0,16125.0,21251.0,3974.0,1871.0,11656.0,11533.0,24423.0,4.0,4.0,14.0,7.0,17.0
2018-09-06,1.0,2.0,4.0,13.0,13.0,3019.0,2072.0,8635.0,15599.0,21527.0,3783.0,1952.0,11040.0,11181.0,23158.0,1.0,2.0,4.0,13.0,13.0
2018-09-07,2.0,0.0,4.0,8.0,12.0,2552.0,1584.0,6235.0,12946.0,17109.0,3043.0,1732.0,9314.0,10046.0,20445.0,2.0,0.0,4.0,8.0,12.0
2018-09-08,0.0,0.0,9.0,7.0,5.0,106.0,5.0,124.0,27.0,114.0,693.0,314.0,1751.0,1678.0,2221.0,0.0,0.0,9.0,7.0,5.0
2018-09-09,0.0,0.0,7.0,6.0,3.0,52.0,39.0,0.0,0.0,0.0,645.0,247.0,1608.0,1186.0,1987.0,0.0,0.0,7.0,6.0,3.0
2018-09-10,3.0,5.0,12.0,15.0,17.0,3115.0,2509.0,9183.0,18319.0,25109.0,3941.0,2355.0,14474.0,14385.0,31030.0,3.0,5.0,12.0,15.0,17.0
2018-09-11,6.0,4.0,9.0,16.0,17.0,3619.0,2534.0,10112.0,16893.0,24650.0,4232.0,2259.0,13044.0,12226.0,26760.0,6.0,4.0,9.0,16.0,17.0
2018-09-12,2.0,4.0,7.0,11.0,14.0,3208.0,2413.0,9697.0,17299.0,23621.0,4149.0,2136.0,12583.0,12310.0,25810.0,2.0,4.0,7.0,11.0,14.0
2018-09-13,2.0,1.0,6.0,11.0,11.0,3070.0,2207.0,9714.0,17095.0,23441.0,3791.0,2134.0,11746.0,11534.0,23799.0,2.0,1.0,6.0,11.0,11.0
2018-09-14,3.0,3.0,9.0,12.0,12.0,2639.0,1922.0,6816.0,13962.0,18523.0,2906.0,1886.0,10481.0,10230.0,21463.0,3.0,3.0,9.0,12.0,12.0
2018-09-15,11.0,2.0,2.0,8.0,2.0,54.0,37.0,139.0,17.0,101.0,696.0,255.0,1817.0,1746.0,2287.0,11.0,2.0,2.0,8.0,2.0
2018-09-16,2.0,0.0,3.0,4.0,8.0,51.0,55.0,0.0,0.0,0.0,661.0,226.0,1628.0,1181.0,2059.0,2.0,0.0,3.0,4.0,8.0
2018-09-17,3.0,3.0,8.0,14.0,18.0,3372.0,2465.0,10222.0,19440.0,25883.0,4398.0,2445.0,14929.0,14770.0,31854.0,3.0,3.0,8.0,14.0,18.0
2018-09-18,0.0,1.0,7.0,14.0,18.0,3814.0,2543.0,10495.0,19502.0,26552.0,4502.0,2415.0,13422.0,13304.0,28728.0,0.0,1.0,7.0,14.0,18.0
2018-09-19,4.0,6.0,16.0,12.0,15.0,3425.0,2370.0,9794.0,18714.0,24903.0,4035.0,2262.0,12651.0,12308.0,26376.0,4.0,6.0,16.0,12.0,15.0
2018-09-20,3.0,2.0,5.0,12.0,14.0,3645.0,2368.0,8489.0,17705.0,23916.0,3810.0,2333.0,11338.0,12272.0,24506.0,3.0,2.0,5.0,12.0,14.0
2018-09-21,2.0,5.0,8.0,21.0,17.0,2734.0,1760.0,5532.0,13907.0,18922.0,3235.0,1835.0,8445.0,10113.0,21312.0,2.0,5.0,8.0,21.0,17.0
2018-09-22,0.0,0.0,3.0,9.0,10.0,71.0,73.0,100.0,31.0,105.0,844.0,273.0,2006.0,1876.0,2432.0,0.0,0.0,3.0,9.0,10.0
2018-09-23,0.0,0.0,12.0,8.0,4.0,53.0,26.0,1.0,0.0,2.0,631.0,250.0,1656.0,1247.0,2180.0,0.0,0.0,12.0,8.0,4.0
2018-09-24,3.0,4.0,13.0,17.0,26.0,3636.0,2820.0,11074.0,20296.0,27970.0,4344.0,2537.0,16111.0,14997.0,32471.0,3.0,4.0,13.0,17.0,26.0
2018-09-25,4.0,4.0,6.0,12.0,28.0,4126.0,2741.0,11537.0,20352.0,27220.0,4283.0,2297.0,13800.0,13232.0,28965.0,4.0,4.0,6.0,12.0,28.0
2018-09-26,8.0,6.0,15.0,14.0,33.0,3613.0,2539.0,10532.0,19313.0,25672.0,4151.0,2176.0,12629.0,12726.0,25825.0,8.0,6.0,15.0,14.0,33.0
2018-09-27,3.0,1.0,16.0,18.0,31.0,3393.0,2525.0,10883.0,17900.0,25433.0,3825.0,2137.0,11839.0,11790.0,24599.0,3.0,1.0,16.0,18.0,31.0
2018-09-28,3.0,1.0,12.0,25.0,27.0,2699.0,1983.0,7659.0,14358.0,19869.0,2888.0,1883.0,10165.0,10547.0,21544.0,3.0,1.0,12.0,25.0,27.0
2018-09-29,1.0,0.0,6.0,4.0,3.0,73.0,59.0,123.0,22.0,114.0,869.0,286.0,1919.0,1969.0,2494.0,1.0,0.0,6.0,4.0,3.0
2018-09-30,2.0,0.0,11.0,7.0,12.0,58.0,4.0,0.0,0.0,0.0,802.0,258.0,1785.0,1325.0,2381.0,2.0,0.0,11.0,7.0,12.0
2018-10-01,9.0,1.0,14.0,18.0,28.0,3633.0,2275.0,9879.0,17835.0,25544.0,4524.0,2212.0,13065.0,13109.0,29942.0,9.0,1.0,14.0,18.0,28.0
2018-10-02,9.0,2.0,17.0,28.0,47.0,3862.0,2479.0,10195.0,18549.0,24681.0,4499.0,2386.0,12822.0,14524.0,28498.0,9.0,2.0,17.0,28.0,47.0
2018-10-03,2.0,5.0,15.0,22.0,38.0,3217.0,2446.0,9718.0,17282.0,22913.0,3871.0,2416.0,12025.0,12721.0,26039.0,2.0,5.0,15.0,22.0,38.0
2018-10-04,3.0,4.0,12.0,23.0,36.0,3138.0,2351.0,9318.0,16109.0,22213.0,3565.0,2075.0,10966.0,11424.0,23244.0,3.0,4.0,12.0,23.0,36.0
2018-10-05,5.0,0.0,13.0,8.0,20.0,55.0,39.0,6.0,0.0,0.0,826.0,232.0,1742.0,1200.0,2342.0,5.0,0.0,13.0,8.0,20.0
2018-10-06,9.0,1.0,10.0,17.0,15.0,76.0,3.0,126.0,20.0,112.0,719.0,330.0,2010.0,1939.0,2699.0,9.0,1.0,10.0,17.0,15.0
2018-10-07,2.0,0.0,8.0,10.0,14.0,22.0,3.0,1.0,0.0,0.0,719.0,207.0,1754.0,1332.0,2293.0,2.0,0.0,8.0,10.0,14.0
2018-10-08,14.0,3.0,28.0,28.0,54.0,3706.0,2761.0,10498.0,20338.0,25828.0,5102.0,2972.0,15961.0,16738.0,33637.0,14.0,3.0,28.0,28.0,54.0
2018-10-09,8.0,2.0,30.0,42.0,58.0,3662.0,2875.0,11282.0,19270.0,28287.0,4692.0,2562.0,14852.0,14731.0,31875.0,8.0,2.0,30.0,42.0,58.0
2018-10-10,7.0,5.0,36.0,46.0,54.0,3804.0,2586.0,10735.0,18379.0,26765.0,4522.0,2263.0,13411.0,13366.0,29068.0,7.0,5.0,36.0,46.0,54.0
2018-10-11,4.0,9.0,38.0,31.0,62.0,3436.0,2637.0,10457.0,18634.0,24467.0,3848.0,2308.0,12674.0,12757.0,25428.0,4.0,9.0,38.0,31.0,62.0
2018-10-12,6.0,3.0,30.0,33.0,48.0,2998.0,2354.0,8077.0,15540.0,18813.0,3348.0,2104.0,11021.0,11637.0,21858.0,6.0,3.0,30.0,33.0,48.0
2018-10-13,2.0,2.0,17.0,27.0,14.0,71.0,40.0,143.0,32.0,118.0,777.0,328.0,1910.0,1935.0,2515.0,2.0,2.0,17.0,27.0,14.0
2018-10-14,3.0,1.0,6.0,5.0,12.0,42.0,34.0,0.0,0.0,0.0,674.0,229.0,1310.0,1263.0,2257.0,3.0,1.0,6.0,5.0,12.0
2018-10-15,14.0,12.0,32.0,48.0,68.0,3850.0,3053.0,11196.0,20163.0,29353.0,4697.0,2769.0,13757.0,13935.0,34451.0,14.0,12.0,32.0,48.0,68.0
2018-10-16,12.0,3.0,25.0,34.0,57.0,4180.0,2795.0,11793.0,20506.0,29257.0,4760.0,2348.0,13668.0,14940.0,30765.0,12.0,3.0,25.0,34.0,57.0
2018-10-17,18.0,10.0,30.0,34.0,65.0,3905.0,2714.0,10992.0,19406.0,27118.0,4655.0,2357.0,12975.0,13428.0,27897.0,18.0,10.0,30.0,34.0,65.0
2018-10-18,9.0,7.0,45.0,46.0,55.0,3814.0,2596.0,10315.0,18961.0,26804.0,3792.0,2288.0,12521.0,12456.0,27170.0,9.0,7.0,45.0,46.0,55.0
2018-10-19,11.0,5.0,36.0,26.0,48.0,3055.0,2196.0,7668.0,15012.0,20607.0,3274.0,1907.0,10684.0,11168.0,22920.0,11.0,5.0,36.0,26.0,48.0
2018-10-20,6.0,2.0,10.0,14.0,33.0,117.0,54.0,134.0,20.0,113.0,781.0,293.0,1983.0,1966.0,2517.0,6.0,2.0,10.0,14.0,33.0
2018-10-21,4.0,3.0,11.0,8.0,11.0,71.0,59.0,0.0,0.0,0.0,719.0,215.0,1777.0,1324.0,2387.0,4.0,3.0,11.0,8.0,11.0
2018-10-22,8.0,10.0,28.0,41.0,62.0,3929.0,2925.0,12020.0,21588.0,30117.0,4728.0,2884.0,15922.0,15677.0,34264.0,8.0,10.0,28.0,41.0,62.0
2018-10-23,15.0,6.0,25.0,47.0,60.0,4140.0,3071.0,12172.0,20717.0,29876.0,4585.0,2364.0,13818.0,14403.0,30397.0,15.0,6.0,25.0,47.0,60.0
2018-10-24,12.0,14.0,22.0,31.0,55.0,3794.0,2637.0,11443.0,20265.0,27740.0,4163.0,2421.0,13366.0,13866.0,28473.0,12.0,14.0,22.0,31.0,55.0
2018-10-25,9.0,6.0,34.0,28.0,67.0,3472.0,2553.0,11275.0,19395.0,28047.0,4089.0,2292.0,12971.0,12731.0,26355.0,9.0,6.0,34.0,28.0,67.0
2018-10-26,7.0,2.0,16.0,12.0,47.0,1957.0,996.0,5579.0,8151.0,14211.0,2414.0,928.0,7669.0,5498.0,14906.0,7.0,2.0,16.0,12.0,47.0
2018-10-27,7.0,4.0,13.0,23.0,19.0,82.0,73.0,118.0,24.0,112.0,859.0,274.0,1815.0,1984.0,2444.0,7.0,4.0,13.0,23.0,19.0
2018-10-28,11.0,2.0,4.0,13.0,15.0,61.0,54.0,0.0,0.0,0.0,767.0,210.0,1624.0,1240.0,2041.0,11.0,2.0,4.0,13.0,15.0
2018-10-29,22.0,9.0,32.0,59.0,89.0,4137.0,3017.0,11091.0,21230.0,29323.0,4588.0,2888.0,14785.0,16632.0,34089.0,22.0,9.0,32.0,59.0,89.0
2018-10-30,16.0,17.0,28.0,54.0,96.0,4309.0,3013.0,11131.0,20388.0,28084.0,4457.0,2311.0,12636.0,13922.0,27927.0,16.0,17.0,28.0,54.0,96.0
2018-10-31,17.0,14.0,31.0,59.0,61.0,3812.0,2595.0,9722.0,18209.0,24817.0,3634.0,2047.0,10754.0,11784.0,23079.0,17.0,14.0,31.0,59.0,61.0
2018-11-01,5.0,0.0,19.0,9.0,18.0,80.0,35.0,0.0,2.0,0.0,636.0,218.0,1461.0,1067.0,1929.0,5.0,0.0,19.0,9.0,18.0
2018-11-02,25.0,10.0,37.0,65.0,75.0,2069.0,1607.0,5498.0,12143.0,15834.0,3059.0,1762.0,9664.0,11247.0,22847.0,25.0,10.0,37.0,65.0,75.0
2018-11-03,6.0,5.0,19.0,31.0,12.0,125.0,35.0,120.0,25.0,113.0,849.0,303.0,2155.0,1925.0,2516.0,6.0,5.0,19.0,31.0,12.0
2018-11-04,7.0,0.0,10.0,27.0,21.0,91.0,2.0,0.0,0.0,0.0,655.0,229.0,1485.0,1293.0,2128.0,7.0,0.0,10.0,27.0,21.0
2018-11-05,21.0,8.0,48.0,78.0,104.0,4065.0,2918.0,11079.0,21189.0,28827.0,5113.0,2849.0,16432.0,17195.0,35932.0,21.0,8.0,48.0,78.0,104.0
2018-11-06,11.0,9.0,50.0,69.0,106.0,4146.0,2910.0,11121.0,20536.0,27434.0,4708.0,2595.0,13691.0,15031.0,28427.0,11.0,9.0,50.0,69.0,106.0
2018-11-07,20.0,11.0,44.0,72.0,80.0,3964.0,2634.0,11188.0,20596.0,26687.0,4380.0,2243.0,13223.0,14652.0,27901.0,20.0,11.0,44.0,72.0,80.0
2018-11-08,15.0,9.0,50.0,59.0,87.0,3774.0,2678.0,11209.0,19168.0,26120.0,4172.0,2420.0,12574.0,13312.0,25466.0,15.0,9.0,50.0,59.0,87.0
2018-11-09,11.0,1.0,41.0,53.0,88.0,3044.0,2024.0,7619.0,16273.0,19744.0,3548.0,2019.0,10108.0,12119.0,22271.0,11.0,1.0,41.0,53.0,88.0
2018-11-10,3.0,0.0,10.0,17.0,24.0,40.0,42.0,136.0,23.0,113.0,829.0,266.0,1946.0,1908.0,2415.0,3.0,0.0,10.0,17.0,24.0
2018-11-11,4.0,0.0,20.0,16.0,15.0,44.0,2.0,0.0,0.0,0.0,653.0,270.0,1431.0,1165.0,2019.0,4.0,0.0,20.0,16.0,15.0
2018-11-12,13.0,12.0,51.0,82.0,83.0,4136.0,2988.0,11666.0,21811.0,30260.0,4827.0,2760.0,15550.0,16380.0,34055.0,13.0,12.0,51.0,82.0,83.0
2018-11-13,17.0,10.0,36.0,57.0,83.0,4425.0,3106.0,11962.0,21384.0,28871.0,4649.0,2615.0,14073.0,14862.0,30033.0,17.0,10.0,36.0,57.0,83.0
2018-11-14,12.0,13.0,42.0,42.0,93.0,4099.0,2946.0,11062.0,19364.0,27594.0,4350.0,2353.0,12877.0,13095.0,27722.0,12.0,13.0,42.0,42.0,93.0
2018-11-15,16.0,14.0,32.0,47.0,83.0,3519.0,2444.0,11164.0,18100.0,24192.0,3602.0,2082.0,12177.0,12451.0,23829.0,16.0,14.0,32.0,47.0,83.0
2018-11-16,11.0,9.0,30.0,63.0,85.0,3051.0,2139.0,7948.0,16181.0,21161.0,3408.0,1892.0,10394.0,11622.0,22709.0,11.0,9.0,30.0,63.0,85.0
2018-11-17,7.0,2.0,26.0,33.0,31.0,77.0,61.0,158.0,37.0,123.0,742.0,229.0,1944.0,1899.0,2653.0,7.0,2.0,26.0,33.0,31.0
2018-11-18,3.0,2.0,15.0,22.0,24.0,77.0,60.0,0.0,0.0,0.0,661.0,197.0,1693.0,1327.0,2363.0,3.0,2.0,15.0,22.0,24.0
2018-11-19,14.0,19.0,49.0,96.0,98.0,4090.0,2728.0,11469.0,21838.0,30021.0,4723.0,2557.0,14849.0,15977.0,33539.0,14.0,19.0,49.0,96.0,98.0
2018-11-20,16.0,5.0,51.0,70.0,102.0,4277.0,2731.0,11926.0,21229.0,29256.0,4604.0,2183.0,13281.0,14647.0,29434.0,16.0,5.0,51.0,70.0,102.0
2018-11-21,17.0,9.0,30.0,56.0,94.0,3553.0,2623.0,11132.0,19070.0,27055.0,3945.0,2218.0,12590.0,12750.0,26035.0,17.0,9.0,30.0,56.0,94.0
2018-11-22,16.0,6.0,48.0,71.0,98.0,3574.0,2446.0,11073.0,17949.0,26405.0,3924.0,2053.0,11554.0,12326.0,24456.0,16.0,6.0,48.0,71.0,98.0
2018-11-23,8.0,7.0,45.0,60.0,89.0,3008.0,1905.0,7195.0,14359.0,19770.0,3343.0,1783.0,9677.0,10921.0,21264.0,8.0,7.0,45.0,60.0,89.0
2018-11-24,3.0,1.0,12.0,20.0,23.0,128.0,1.0,118.0,34.0,114.0,742.0,246.0,1804.0,1832.0,2340.0,3.0,1.0,12.0,20.0,23.0
2018-11-25,1.0,3.0,19.0,22.0,45.0,48.0,65.0,0.0,0.0,0.0,594.0,193.0,1768.0,1268.0,2177.0,1.0,3.0,19.0,22.0,45.0
2018-11-26,13.0,9.0,38.0,74.0,117.0,3894.0,2686.0,11686.0,22038.0,29857.0,4409.0,2573.0,15176.0,16500.0,32589.0,13.0,9.0,38.0,74.0,117.0
2018-11-27,18.0,15.0,40.0,59.0,104.0,4125.0,2867.0,11510.0,21090.0,29069.0,4390.0,2469.0,12740.0,14118.0,28859.0,18.0,15.0,40.0,59.0,104.0
2018-11-28,13.0,19.0,55.0,84.0,81.0,3911.0,2765.0,11014.0,20381.0,26602.0,4107.0,2173.0,12482.0,12965.0,26286.0,13.0,19.0,55.0,84.0,81.0
2018-11-29,15.0,12.0,34.0,76.0,95.0,3455.0,2598.0,10551.0,18150.0,23744.0,3762.0,2080.0,10920.0,11704.0,22590.0,15.0,12.0,34.0,76.0,95.0
2018-11-30,13.0,4.0,42.0,67.0,73.0,3021.0,2108.0,7474.0,15792.0,18546.0,3060.0,1793.0,10036.0,10931.0,20207.0,13.0,4.0,42.0,67.0,73.0
2018-12-01,4.0,1.0,15.0,21.0,23.0,63.0,8.0,0.0,0.0,64.0,728.0,271.0,1650.0,1597.0,2260.0,4.0,1.0,15.0,21.0,23.0
2018-12-02,1.0,0.0,17.0,22.0,17.0,40.0,24.0,0.0,0.0,0.0,674.0,235.0,1756.0,1390.0,2339.0,1.0,0.0,17.0,22.0,17.0
2018-12-03,34.0,17.0,53.0,105.0,103.0,3744.0,2782.0,11101.0,22834.0,27460.0,4482.0,2496.0,14788.0,16602.0,32202.0,34.0,17.0,53.0,105.0,103.0
2018-12-04,21.0,10.0,33.0,81.0,99.0,4070.0,2733.0,11597.0,21730.0,27276.0,4552.0,2383.0,13386.0,15037.0,28752.0,21.0,10.0,33.0,81.0,99.0
2018-12-05,21.0,13.0,51.0,76.0,94.0,3792.0,2492.0,10512.0,20454.0,25168.0,4333.0,2224.0,12328.0,13969.0,26310.0,21.0,13.0,51.0,76.0,94.0
2018-12-06,15.0,9.0,56.0,77.0,96.0,3640.0,2481.0,10447.0,20361.0,24994.0,3839.0,2201.0,11538.0,13583.0,24926.0,15.0,9.0,56.0,77.0,96.0
2018-12-07,13.0,6.0,37.0,86.0,88.0,2934.0,2023.0,7606.0,16835.0,19951.0,3344.0,1860.0,10102.0,11921.0,21412.0,13.0,6.0,37.0,86.0,88.0
2018-12-08,7.0,1.0,14.0,14.0,17.0,67.0,23.0,24.0,0.0,56.0,800.0,267.0,1682.0,1690.0,2393.0,7.0,1.0,14.0,14.0,17.0
2018-12-09,15.0,1.0,20.0,24.0,25.0,53.0,37.0,0.0,0.0,0.0,734.0,234.0,1733.0,1516.0,2344.0,15.0,1.0,20.0,24.0,25.0
2018-12-10,22.0,9.0,46.0,127.0,109.0,3947.0,2744.0,11066.0,22686.0,28053.0,4924.0,2510.0,14849.0,16799.0,31681.0,22.0,9.0,46.0,127.0,109.0
2018-12-11,28.0,11.0,58.0,111.0,116.0,3988.0,2328.0,11398.0,21346.0,26810.0,4545.0,1978.0,13432.0,15165.0,28091.0,28.0,11.0,58.0,111.0,116.0
2018-12-12,23.0,12.0,55.0,116.0,113.0,3492.0,2663.0,10340.0,21384.0,25828.0,4088.0,2437.0,12184.0,14743.0,26563.0,23.0,12.0,55.0,116.0,113.0
2018-12-13,19.0,9.0,52.0,89.0,101.0,3354.0,2553.0,10397.0,20065.0,25277.0,3906.0,2246.0,11936.0,13413.0,24376.0,19.0,9.0,52.0,89.0,101.0
2018-12-14,19.0,7.0,48.0,84.0,91.0,2691.0,2031.0,7553.0,16242.0,18890.0,3263.0,1799.0,10042.0,11925.0,20886.0,19.0,7.0,48.0,84.0,91.0
2018-12-15,9.0,3.0,10.0,57.0,28.0,82.0,74.0,158.0,20.0,105.0,790.0,220.0,1983.0,2043.0,2484.0,9.0,3.0,10.0,57.0,28.0
